Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed,License Number,Capacity,Email Address,Ownership Type,Latitude,Longitude,FIPS,Total County AL Need,Percent of Population 65 or Older,Median Age,Homeownership Rate,College Education or Higher Rate,Percent Black Population,Median Home Value of Owned Homes,Percent Hispanic Population,Percent of Population 85 or Older,Median Household Income,Unemployment Rate,Less Than High School Diploma Rate,Percent Whilte Population,Gender Ratio,Poverty Rate,Total Population,Population 85 years and over,Population 65 years and over
35819,Joy Living Inc,430 NIAGARA LANE NORTH,Plymouth,MN,55447,612-607-9109,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9839994,-93.4711994,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34572,Joyful Home Health Care Llc,6568 CENTRAL AVENUE NE,Fridley,MN,55432,612-481-4636,Anoka,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0873576,-93.238214,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
35518,Joyful Home Healthcare Llc,5737 REGENT AVENUE NORTH,Crystal,MN,55429,612-481-4636,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0575809,-93.3452188,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34069,Joyous Care & Family Preserva,4004 82ND AVENUE NORTH,Brooklyn Park,MN,55443,763-315-5912,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.104616,-93.332807,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34068,Joyous Care Services,4000 82ND AVENUE NORTH,Brooklyn Park,MN,55443,763-315-5912,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1045585,-93.3327914,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35405,Jubilee Home Care Inc,1601 68TH LANE NORTH,Brooklyn Center,MN,55430,612-272-8000,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0794554,-93.3019342,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
28155,Just Like Home Senior Care,29288 OLD TOWN ROAD,Chisago City,MN,55013,651-257-3684,Chisago,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.371028,-92.890157,27025.0,3414.0,14.94,41.0,86.36,21.49,1.32,231500.0,2.18,1.8,83464.0,6.6,5.36,95.3,108.0,5.97,56621.0,923.0,9120.0
35737,Karen Home,11711 KAREN LANE,Minnetonka,MN,55343,612-242-9164,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9177086,-93.4290335,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35559,Kayton Residential Llc,1796 CENTENNIAL DRIVE,Roseville,MN,55113,651-442-3124,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0269322,-93.1764367,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
34175,Keller Lake Commons,655 NORWOOD LANE,Big Lake,MN,55309,763-263-2363,Sherburne,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.3248921,-93.7566718,27141.0,3056.0,10.86,36.0,83.64,26.58,2.47,230500.0,2.59,1.18,89250.0,6.1,5.39,92.38,104.0,6.42,97183.0,1175.0,11996.0
20329,Kenwood Place,4560 COUNTY HIGHWAY 61,Moose Lake,MN,55767,218-351-9415,Carlton,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.4424643,-92.7736991,27017.0,2080.0,17.0,41.0,79.81,22.12,1.88,171400.0,1.78,2.58,63098.0,7.2,6.02,89.38,110.0,11.29,36207.0,929.0,6783.0
29456,Keystone Bluffs,2528 TRINITY ROAD,Duluth,MN,55811,218-727-2800,St. Louis,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,46.7883819,-92.1423139,27137.0,13721.0,18.84,41.0,71.3,29.32,1.58,157900.0,1.7,2.57,55646.0,7.2,5.51,92.08,100.0,14.07,200231.0,5006.0,41614.0
32045,Keystone Place At Lavalle Fiel,14602 FINALE AVE N,Hugo,MN,55038,651-888-6557,Washington,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.160947,-92.9988714,27163.0,10408.0,14.42,40.0,81.13,44.27,4.59,289400.0,4.19,1.6,96671.0,5.6,3.94,85.38,98.0,4.29,267568.0,4797.0,42879.0
36665,Kind Care Llc,6418 GIRARD AVENUE,Brooklyn Center,MN,55430,612-298-5160,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0718511,-93.2977219,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35192,Kind Heart Care Home,1049 GLEN PAUL COURT,Shoreview,MN,55126,763-269-9830,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0369823,-93.1448034,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
34773,Kindheart Homes Inc,2308 87TH TRAIL NORTH,Brooklyn Park,MN,55443,612-412-6639,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.113629,-93.3114535,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35597,Kindheart Homes Inc,4401 NEWTON AVENUE NORTH,Minneapolis,MN,55412,612-412-6639,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0356228,-93.3069998,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36888,Kindheart Homes Inc,2400 CHICAGO AVENUE UNIT #2,Minneapolis,MN,55404,612-412-6639,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9589298,-93.262926,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36885,Kindheart Homes Inc.,2400 CHICAGO AVENUE UNIT #1,Minneapolis,MN,55404,612-412-6639,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9589298,-93.262926,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33600,Kingdom Place,6319 INDIANA AVENUE NORTH,Brooklyn Center,MN,55429,651-631-2535,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.070137,-93.334035,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37422,Kingfisher Health Residence,7833 NEWTON AVENUE NORTH,Brooklyn Park,MN,55444,651-210-9941,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0972067,-93.3090494,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37094,Kingsley Place,16890 KLAMATH TRAIL,Lakeville,MN,55044,952-435-8002,Dakota,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7041886,-93.2915575,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
29470,Kingsley Shores Senior Living,16880 KLAMATH TRAIL,Lakeville,MN,55044,952-435-8002,Dakota,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7043607,-93.2928701,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
35664,Kingsway Healthcare Svcs Llc,9248 QUEENS GARDEN N,Brooklyn Park,MN,55443,763-221-5248,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1227138,-93.3445117,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30661,Kingsway Retirement Living,815 WEST MAIN STREET,Belle Plaine,MN,56011,952-873-5900,Scott,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.6223307,-93.7794654,27139.0,3009.0,10.42,37.0,82.85,39.86,4.27,299700.0,5.14,1.35,102152.0,5.9,5.34,83.96,99.0,5.51,150928.0,1681.0,17632.0
20232,Knollwood Place Apartments,3630 PHILLIPS PARKWAY,St Louis Park,MN,55426,952-939-1601,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.9368839,-93.3952381,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30310,Knutson Place Apartments,801 LUTHER PLACE,Albert Lea,MN,56007,507-373-8226,Freeborn,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,43.655579,-93.3898904,27047.0,1442.0,21.99,44.0,76.68,17.14,1.08,113800.0,9.74,3.56,53631.0,5.6,11.21,91.57,99.0,11.01,30895.0,1045.0,7065.0
32191,Kootasca Ca Mens Peer House,1116 SE 7TH STREET,Grand Rapids,MN,55744,218-999-0830,Itasca,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,47.2244055,-93.5119809,27061.0,2585.0,22.63,46.0,81.27,23.05,0.49,164100.0,1.49,2.92,55139.0,8.4,6.01,92.77,103.0,12.19,45014.0,1216.0,11073.0
26577,Kristen'S House,8125 FRANCE AVENUE NORTH,Brooklyn Park,MN,55443,763-566-0831,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1033809,-93.3316794,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33123,Kubra Home Care Inc,2437 15TH AVENUE SOUTH,Minneapolis,MN,55404,612-224-4343,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9580641,-93.2534275,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33122,Kubra Home Care Inc,2435 15TH AVENUE SOUTH,Minneapolis,MN,55404,612-224-4343,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9580714,-93.2534065,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37505,Kyle Home,7225 KYLE AVENUE NORTH,Brooklyn Center,MN,55429,763-337-0836,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.086321,-93.3372666,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30748,La Bonne Vie Inc,6443 WESTCHESTER CIRCLE,Golden Valley,MN,55427,612-735-8480,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.982242,-93.36208,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
20219,Lake Minnetonka Shores,4559 SHORELINE DRIVE,Spring Park,MN,55384,952-471-4001,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.9360464,-93.6397883,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
21193,Lake Place I Apartments,1420 LAKE AVENUE NW,Willmar,MN,56201,320-235-0742,Kandiyohi,,,HOUSING WITH SERVICES,7/12/21,,,,BUSINESS TRUST,45.1239281,-95.0642639,27067.0,2745.0,18.33,39.0,74.01,23.26,5.33,168900.0,12.11,2.74,60294.0,4.8,10.98,88.3,101.0,10.51,43732.0,1130.0,8488.0
21194,Lake Place Ii Apartments,1421 LAKE AVENUE NW,Willmar,MN,56201,320-235-0742,Kandiyohi,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1233156,-95.0645538,27067.0,2745.0,18.33,39.0,74.01,23.26,5.33,168900.0,12.11,2.74,60294.0,4.8,10.98,88.3,101.0,10.51,43732.0,1130.0,8488.0
30436,Lake Ridge Assisted Living,310 LAKE BOULEVARD SOUTH,Buffalo,MN,55313,763-404-4648,Wright,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,45.173472,-93.8796471,27171.0,6292.0,12.17,37.0,81.57,29.59,1.42,238500.0,2.94,1.44,84974.0,5.5,5.09,94.13,102.0,4.61,141337.0,1877.0,18842.0
30547,Lake Song Assisted Living,206 NORTH ELM STREET,Onamia,MN,56359,320-532-2000,Mille Lacs,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.0739712,-93.6618976,27095.0,1613.0,18.06,41.0,75.09,14.68,0.46,163300.0,2.47,2.33,56135.0,8.4,10.16,90.16,101.0,12.37,26459.0,665.0,5262.0
33657,Lakeland Homecare Llc,1604 COVINGTON LANE,Eagan,MN,55122,763-280-6652,Dakota,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7858618,-93.1806136,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
35415,Lakeland Homecare Llc,9244 LOCH LOMOND COURT,Brooklyn Park,MN,55443,763-280-6652,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1212357,-93.3375369,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
20568,Lakeside Apartments,441 WILLIAM AVENUE EAST,Dassel,MN,55325,320-275-1080,Meeker,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,45.0835191,-94.3024125,27093.0,1492.0,19.42,42.0,80.39,19.46,0.42,170200.0,4.0,2.69,63452.0,5.2,7.39,96.99,104.0,6.72,23400.0,617.0,4874.0
30409,Lakeside Manor,4831 LONDON ROAD,Duluth,MN,55804,218-525-2784,St. Louis,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,46.8295762,-92.0264695,27137.0,13721.0,18.84,41.0,71.3,29.32,1.58,157900.0,1.7,2.57,55646.0,7.2,5.51,92.08,100.0,14.07,200231.0,5006.0,41614.0
36677,Lakeview Home Health Care,15891 GALVESTON AVENUE,Apple Valley,MN,55124,763-291-6188,Dakota,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.7195812,-93.2088645,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
30798,Lakeview Ranch,69531 213TH STREET,Darwin,MN,55324,320-275-4611,Meeker,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,45.0561739,-94.3656276,27093.0,1492.0,19.42,42.0,80.39,19.46,0.42,170200.0,4.0,2.69,63452.0,5.2,7.39,96.99,104.0,6.72,23400.0,617.0,4874.0
22067,Lakeview Ranch,22851 MN HIGHWAY 15,Dassel,MN,55325,320-275-4611,Meeker,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,45.0762329,-94.3260057,27093.0,1492.0,19.42,42.0,80.39,19.46,0.42,170200.0,4.0,2.69,63452.0,5.2,7.39,96.99,104.0,6.72,23400.0,617.0,4874.0
33960,Lakeview Residence,201 NORTH 6TH AVENUE,Virginia,MN,55792,218-741-8996,St. Louis,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,47.5241766,-92.5403138,27137.0,13721.0,18.84,41.0,71.3,29.32,1.58,157900.0,1.7,2.57,55646.0,7.2,5.51,92.08,100.0,14.07,200231.0,5006.0,41614.0
35521,Lakeview Senior Housing,651 US HIGHWAY 14 EAST,Balaton,MN,56115,507-734-6828,Lyon,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.238813,-95.8654354,27083.0,973.0,15.47,36.0,68.39,26.12,3.46,148900.0,6.87,2.68,57730.0,4.5,8.0,86.19,99.0,14.14,25269.0,683.0,4423.0
30610,Lakeview Senior Living Apts,605 NORTH LAKE AVENUE,Battle Lake,MN,56515,218-862-5230,Otter Tail,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.2897271,-95.7166582,27111.0,2926.0,23.33,47.0,78.28,24.93,1.49,189100.0,3.47,3.37,58682.0,5.4,7.91,94.93,102.0,9.32,60081.0,1900.0,14938.0
20957,Lakewood,112005 HIDDEN CREEK PLACE,Chaska,MN,55318,952-361-9338,Carver,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.816626,-93.604186,27019.0,2497.0,11.41,38.0,81.91,48.95,1.83,313200.0,4.19,1.27,101496.0,5.2,3.88,91.96,99.0,4.09,106922.0,1464.0,13654.0
20201,Lakewood Manor,222 5TH STREET NE,Staples,MN,56479,218-894-2124,Todd,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.3561615,-94.7929217,27153.0,1500.0,20.91,44.0,82.57,15.12,0.71,153400.0,6.03,2.54,53585.0,5.3,12.99,94.35,106.0,11.87,25262.0,543.0,5178.0
20313,Lamplighter Manor,1425 MADISON AVENUE,Detroit Lakes,MN,56501,218-844-7139,Becker,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.8047108,-95.8346602,27005.0,2129.0,20.22,42.0,78.51,24.97,0.49,198400.0,2.11,2.31,60284.0,6.2,6.86,87.57,99.0,11.0,35183.0,823.0,7849.0
30601,Landings At Sauk Rapids,1325 SUMMIT AVENUE NORTH,Sauk Rapids,MN,56379,320-203-8142,Benton,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.6063005,-94.1600163,27009.0,1307.0,13.77,36.0,67.38,23.57,3.99,174900.0,2.44,2.41,57715.0,6.6,8.29,91.3,101.0,10.32,41379.0,857.0,6165.0
30625,Landings Of Blaine,1005 PAUL PARKWAY NE,Blaine,MN,55434,612-444-6845,Anoka,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1936864,-93.2452048,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
20107,Landings Of Minnetonka,14505 MINNETONKA DRIVE,Minnetonka,MN,55345,952-988-0011,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9380962,-93.4630098,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33606,Lange Board And Room Inc,13892 37TH STREET,Clear Lake,MN,55319,763-662-2836,Sherburne,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.5157258,-93.874133,27141.0,3056.0,10.86,36.0,83.64,26.58,2.47,230500.0,2.59,1.18,89250.0,6.1,5.39,92.38,104.0,6.42,97183.0,1175.0,11996.0
33607,Lange Board And Room Inc,13896 37TH STREET,Clear Lake,MN,55319,763-662-2836,Sherburne,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.5157178,-93.8739462,27141.0,3056.0,10.86,36.0,83.64,26.58,2.47,230500.0,2.59,1.18,89250.0,6.1,5.39,92.38,104.0,6.42,97183.0,1175.0,11996.0
21832,Larson Commons,810 CLOQUET AVENUE,Cloquet,MN,55720,218-879-3759,Carlton,,,HOUSING WITH SERVICES,7/12/21,,,,PARTNERSHIP,46.7211708,-92.4552424,27017.0,2080.0,17.0,41.0,79.81,22.12,1.88,171400.0,1.78,2.58,63098.0,7.2,6.02,89.38,110.0,11.29,36207.0,929.0,6783.0
30675,Laurels Edge Assisted Living,77 STADIUM ROAD,Mankato,MN,56001,507-387-2133,Blue Earth,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.1438718,-94.0065501,27013.0,3667.0,13.37,31.0,62.01,34.82,3.86,184800.0,3.65,1.92,57429.0,5.4,5.47,90.73,100.0,17.61,69112.0,1516.0,10455.0
21425,Lb Alcott Manor,418 EAST ALCOTT AVENUE,Fergus Falls,MN,56537,218-998-7400,Otter Tail,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.275939,-96.068521,27111.0,2926.0,23.33,47.0,78.28,24.93,1.49,189100.0,3.47,3.37,58682.0,5.4,7.91,94.93,102.0,9.32,60081.0,1900.0,14938.0
22541,Lb Sheridan House,808 SOUTH SHERIDAN STREET,Fergus Falls,MN,56537,218-998-7400,Otter Tail,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.275772,-96.0675106,27111.0,2926.0,23.33,47.0,78.28,24.93,1.49,189100.0,3.47,3.37,58682.0,5.4,7.91,94.93,102.0,9.32,60081.0,1900.0,14938.0
29358,Lb Woodland Lodge,394 WOODLAND DRIVE,Fergus Falls,MN,56537,218-737-6100,Otter Tail,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,46.3052364,-96.0701075,27111.0,2926.0,23.33,47.0,78.28,24.93,1.49,189100.0,3.47,3.37,58682.0,5.4,7.91,94.93,102.0,9.32,60081.0,1900.0,14938.0
33588,Legacy Care Home,5531 EDEN PRAIRIE ROAD,Minnetonka,MN,55345,612-597-3153,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9030182,-93.4642748,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30574,Legacy Care Home,14900 CROWN DRIVE,Minnetonka,MN,55345,612-597-3153,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9161293,-93.4693422,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
27968,Legacy Care Home,14814 CROWN DRIVE,Minnetonka,MN,55345,763-229-1993,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.916191,-93.468901,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34278,Legacy Community Care Inc,1022 42 1/2ND AVENUE NE,Columbia Heights,MN,55421,763-444-1893,Anoka,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0452445,-93.2443386,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
33988,Legacy Of Brownsdale,105 LATHAM ST NE,Brownsdale,MN,55918,507-203-1818,Mower,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,43.7432435,-92.867764,27099.0,1855.0,18.35,39.0,72.98,22.18,3.94,123900.0,11.58,3.19,54295.0,5.0,12.36,86.75,102.0,13.51,40029.0,1239.0,7386.0
